Product Name,Sentiment,Brand Name,Price,Rating,name,Review Votes,Customer id,Order ID,Time,Reviews
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,helenalor,4,5.68E+17,,,"The phone looks very beautiful and has a high configuration. The pictures are very clear as well as the calls. It runs fast and features high cost performance. In short, the overall conditions are good and it suits me well."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,HaraLillier,3,5.68E+17,,,The mobile phone runs a very smooth system and has a good battery life. The color is classic and fashionable. The pixel is relatively high and the pictures are clear cause I like to take photos.
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,helenhoppock,9,5.68E+17,,,"This phone gives me a good experience. It has a pretty appearance, compact structure and convenient operation. By the way, the simplicity of design and the good quality attract me the most."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,KallysAlbertSr,,5.68E+17,,,Nice color and runs a smooth and stable system. The audio quality of voice is good which beyond my expectations.
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,Price714,,5.68E+17,,,The screen is simple and very tactile. Easy for me to browse. 
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,mctrees02,,5.68E+17,,,"I put it into use as soon as I received it. It is a real good thing which matchs for its price. The workmanship is very fine and it possesses an elegant appearance and human-oriented design. By the way, the packaging is combined with conciseness and simplification."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,mctrees02,2,5.68E+17,,,Great Phone Fast Delivery
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",negative,,23.9,1,lindsowesto,3,5.68E+17,,,If I could've gave it 0 stars I would have!!!! Awful phone!!! Never by from this seller again!! Phone is not up to USA standards. Maybe good across seas. But not what we're use to.
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",negative,,23.9,1,TheAdamRizz,4,5.68E+17,,,It was really bad literally no memory and 2 pages to put stuff on I would not recommend it unless you just wanna call in and out and take good pics
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",neutral,,23.9,3,TheAdamRizz,4,5.68E+17,,,"i mean it works but the screen is horrendous, the viewing angles are absolutely horrible"
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",negative,,23.9,2,josiebarosie,2,5.68E+17,,,I am disappointed with The screen I love purple flowers I don't see I want to return back this phone i don't feel like using it s not same color either n also I am having hard time opening to insert the sim
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,4,killawattannie,,5.68E+17,,,"phone works fine, would have liked more extensive instructions and so far i can't find a protective cover for it"
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,JAYXXX1,2,5.68E+17,,,Gave the phone as a birthday gift. My friend seems happy with it so far.
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,myvortex,8,5.68E+17,,,"I'm not a fan of touchscreen phones but when my trusted Nokia E71 gave up the ghost, I had to make that transition. This phone meets my needs. Nothing fancy, very nice size - fits perfectly in my palm - and I can finally download ""Whatsapp"". My siblings and friends have teased me to no end about not having a smartphone to download the app.I'm really not into specs but my husband, who is techy, took a look at the description and confirmed it would be perfect for my needs. I've had it for 4 days now and so far so good. Will update the review if anything changes. And I love the purple color."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,miaerolinea,4,5.68E+17,,,"I have had the phone for seven days now and I am impressed. Its setup is very simple. The screen quality is great, and the processor is fast."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,mynejas,3,5.68E+17,,," This is an extremely fast, good-looking phone with excellent storage options, great screen clarity."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,SimplyImplicit,4,5.68E+17,,,This phone integrates cellular connectivity and WiFi. The sharpness of the display and navigation with wifi is impressively good. It works good even without a SIM card. 
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,mynejas,,5.68E+17,,,Very good
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,4,SimplyImplicit,,5.68E+17,,,"liked the design and the cost was worth it too,I bought this for a family member and so far no complaints"
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",negative,,23.9,1,wtcgroup,3,5.68E+17,,,did not work with at&t network
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",neutral,,23.9,3,tookthecollar,2,5.68E+17,,,"1. The main problem with this product is that the only documentation provided is a folded up small piece of paper that is written by someone who does not speak english. So there is no adequate user manual, and it becomes a magical mystery search trying to figure out how to use the phone.2. A second serious hardware problem is that the speaker runs extremely hot, and one cannot place it next to the ear. Must use earphones, or suffer burns.3. Battery life totally sucks.4. Touch screen is exceedingly sensitive, so it registers being touched even if you do not touch it.5. There appears to be nobody in the world that makes a protective case that fits this phone. It would have been smart to make its form factor mathc an iPhone5 or 6, or Samsung, or SOMETHING.6. Other than the above, the phone is OK, and well worth the price."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,4,ICEportal,,5.68E+17,,,Ok phone I buy for someone
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,4,EnonThaPhenom,,5.68E+17,,,works short battery life
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,5,mattejacob,,5.68E+17,,,Good tanks
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,4,TheDCD,,5.68E+17,,,"It is a nice phone,I buy it to used when I traveled outside the US,I loved it,good smartphone for the price."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",negative,,23.9,1,Hakenson_LIOX,6,5.68E+17,,,"I read the reviews which after the fact I am going to have to say that they were all fake. There were 12 five star reviews when I bought the phone. The phone is absolutely terrible. The security sticker was broken when I got my product, and when I contacted the seller they said that was okay as long as the phone worked. I still haven't been able to use data on the phone and can only use for calls and texts. Also, I'm afraid to out this phone up to my ear. When I did, it burned really hot and radiated heat. It is cheaply made. The touch screen is fickle and unresponsive. It has zero in phone storage, so no apps. Bottom line is that I wished I would have spent a little more money and bought a different phone."
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",positive,,23.9,4,funky_bbq,24,5.68E+17,,,"SLOW, SLOW, SLOW....I'm on my home network and my Nokia 635 has already loaded the weather channel local forecast. This phone is still loading....To restate other reviews: terrible viewing angle, despite adjustments to sensitivity of screen finally on the 55th tap, the screen responded to request....it seems to be hit or miss.....and this phone is just not up to USA phone standards....I'll probably be returning it altho it is a great looking phone !Other than making or receiving calls, this would just pretty much be a paper weight. I have to wonder about all the 5 star reviews....They sound mysteriously very similar in their language style and choice of words and phrases which makes me wonder if they are in fact valid. This is a perfect example of ""you get what you pay for"".....NOT MUCH !!!.UPDATE: August 20, 2015: I am so impressed with the Customer Service of this company ! I received the nicest e mail regarding my comments asking me if there was anything they could do to make my purchase right ! What company actually has personnel in customer service who READS the reviews of purchasers??? Apparently they do ! We have e mailed back and forth and it turns out that they had a newer model that is probably more of what I had in mind for a smart phone and I'm going to buy it. I also suggested that they update the product information on this product that is woefully lacking in tech information. I am told that is in the process of happening also.So I am updating my review to 4 stars because of the fabulous responsive customer service of this company and the fact that this phone may be right for someone who does not have the exact requirements in a phone that I do. I'll give them the benefit of the doubt based on the other reviews, which I was absolutely assured were valid, honest reviews from purchasers. Kudos to Shawyn & this company !!!"
4.5 Inch Unlocked Lenovo A516 Smartphone (White) IPS Screen 854*480pixel 4GB MT6572 Dual Core Android 4.2 Dual Camera with auto Focus and Flash(Rooted + Google Play),positive,Lenovo,2000,5,HereticPharaoh,0,5.68E+17,,,100% recomendado
4G Huawei Honor 6 Hisilicon Kirin 920 1.7GHz FDD LTE Octa Core RAM 3GB ROM 32GB 5.0"inch FHD 1920x1080P 13MP Android 4.4 Phone (White 32GB ROM),neutral,,212.99,3,judy_202,0,5.68E+17,,,"I am happy with most of the characteristics of this mobile. except for:1. its wifi connection. For some reason it does not perform well when compared to other devices connected to the same wifi signal2. its 3G is not working well, at least in Argentina. far too slowCamera is great, Processor fast. Do not expect a slim model though!"
4G Huawei Honor 6 Hisilicon Kirin 920 1.7GHz FDD LTE Octa Core RAM 3GB ROM 32GB 5.0"inch FHD 1920x1080P 13MP Android 4.4 Phone (White 32GB ROM),negative,,212.99,1,reekyrocks,1,5.68E+17,,,The audio does not work!!!
4G Huawei Honor 6 Plus PE-UL00 FNC 3GB+16GB 5.5 inch FHD EMUI 3.0 (Android 4.4) Smart Phone Octa Core Hisilicon Kirin 925 1.8GHz 3600mAh Dual SIM FDD-LTE WCDMA GSM (White) (International Version),positive,Huawei,228,5,BrandonS002,0,5.68E+17,,,Im happy with my new phone! Its very fast
4G Huawei Honor 6 Plus PE-UL00 FNC 3GB+16GB 5.5 inch FHD EMUI 3.0 (Android 4.4) Smart Phone Octa Core Hisilicon Kirin 925 1.8GHz 3600mAh Dual SIM FDD-LTE WCDMA GSM (White) (International Version),positive,Huawei,228,5,RyScanlon,0,5.68E+17,,,"Perfect design, it's a pity cannot use the T-mobile network."
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),positive,,965.17,4,RyScanlon,0,5.68E+17,,,"Really nice phone, it's not working in USA 2G-3G-4G"
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),positive,,965.17,5,itsjulianking,0,5.68E+17,,,very good
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),negative,,965.17,1,RyScanlon,0,5.68E+17,,,Bad very bad and not support Google play store
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),positive,,965.17,4,RyScanlon,0,5.68E+17,,,It's Ok.
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),positive,,965.17,5,cayocrazy,0,5.68E+17,,,I got it with cover plus Adhesive protection film on both sides
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),positive,,965.17,5,paulhting,0,5.68E+17,,,Excellent phone!
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),positive,,965.17,5,onerockgypsy,1,5.68E+17,,,good phone with a top hardware and relative low price.
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,positive,Huawei,161.06,4,paulhting,0,5.68E+17,,,"Really nice phone, it's not working in USA 2G-3G-4G"
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,positive,Huawei,161.06,5,onerockgypsy,0,5.68E+17,,,very good
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,negative,Huawei,161.06,1,kellitweets,0,5.68E+17,,,Bad very bad and not support Google play store
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,positive,Huawei,161.06,4,the22207,0,5.68E+17,,,It's Ok.
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,positive,Huawei,161.06,5,Perceptions,0,5.68E+17,,,I got it with cover plus Adhesive protection film on both sides
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,positive,Huawei,161.06,5,tan_talize,0,5.68E+17,,,Excellent phone!
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,positive,Huawei,161.06,5,jonovoss,1,5.68E+17,,,good phone with a top hardware and relative low price.
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,texasjuls,1,5.68E+17,,,Like phone its nice for price sometimes it get a little to hot only thing I didn't like is that it went to factory mode for a day didn't work bit other then that phone was great for price
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,4,loungesong,0,5.68E+17,,,So to be put to use by the beneficiary
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,ryan_kravontka,5,5.68E+17,,,Attractive phone but did not work upon arrival. I would not recommend.
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,WWJAYD,4,5.68E+17,,,"This phone works well as how it supposed to be.It has everything you need to make life easier.Its very easy to use,I can surf the Internet fast,listen to music,take photos and videos and many more.The camera is great for taking photos and videos it's pretty clear and it is dual,front and back camera.The sound quality is not that loud but it's not too low either.However it has a Bluetooth so you can just pair it to any Bluetooth speaker if you want to listen to loud music.This phone is enough for your needs compare to the higher prices phones.It is user friendly with a beautiful LCD display.And the best thing is that it's Unlocked,and can put two sim cards(standard sim & micro sim)great phone when traveling to different country.Its also comes with everything,you don't need to purchase the accessories.It comes with:-USB Cable charger-Wall charger-screen protector-clear flexible rubber case-user manualOverall it's a great phone with great features.Recommended.I'm glad to test this for my honest and unbiased feedback and all opinion is mine and it's based of my experienced on the product."
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,waytogopdx,1,5.68E+17,,," The phone is an unlocked phone and the support network of the phone is 3G (WCDMA 850/2100) and 2G Quad Band(GSM 850/900/1800/1900) network ,If you have to buy a sim card buy the GSM/WCDMA SIM card. Do not buy the CDMA SIM card from them.The support language of the phone is English, Bahasa Indonesia, Bahasa Malaya, Burmese, Cestina, Deutsch, Espanola, French, Italiano, Nederland's, Portuguese, Vietnamese, Turkish, Greek, Russian, Hebrew, Arabic, Persian, Thai, Simplified/Traditional Chinese.If your service support those network, and those language, you can use this phone.It supports two different sims cards and a memory card I put a 64 gig memory card in it and it supported it.The internet on this phone is just as fast as 4g I was very impressed with the speed of the phone and clarity.The phone is very well made and durable you will not be disappointed with this phone.I received this phone at no cost/free to test it and try it out in exchange for my honest and unbiased opinion/review of the Juning cell phone."
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,Todd1HHD,4,5.68E+17,,,Cheap-- I am sending it back..
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,BBahreman,1,5.68E+17,,,I bought this to replace my samsung galaxy s3 and this phone has went above an beyond my expectations. It works the same if not better than my Samsung did for more than half the price. I would def purchase again
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,PlayjtLV,4,5.68E+17,,,"My niece is 15 and so hard on phones, my sister has spent a ton of money replacing phones because at 15 years old the right phone matters. I was given the opportunity to try out the Juning 5"" Android phone and passed it along to my niece because I knew it would be perfect for her.Starting with the obvious looks. Just by looks alone, it's amazing. It's Pink and that is something so different than the average phone you can get with a major carrier. It easily resembles a Samsung in size and button placement so she doesn't look ""uncool"" and the screen is BIG which is important as we all know.The phone easily connected to my homes wifi for set up and I was more than impressed with the speed of it. The quad core is very compatible to my iPhone 6s Plus but without the $750 price tag. It is up to date on android and had many features that my niece was looking for including a front facing camera for those snapchat selfies. There is plenty of space to download other apps from the Google play store once you get yourself set up too.It is a dual sim phone but my niece doesn't travel out of the country though if that's of importance to you having that extra SIM card port is amazing.**3G (WCDMA 850/2100) 2G Quad Band (GSM 850/900/1800/1900) **That is the specifics as far as what the phone is compatible with. We have T-Mobile and it worked with no issues or lag straight away when we popped her SIM card in. Keep in mind this is at 3G and 2G speeds, it is in no way compatible with 4G or 4G LTE services but as we all know, most companies throttle our data to 2G after just a few gb and I hardly notice at all. I honestly noticed no lag at all in this phone at 3G or 2G speeds.The phones comes with a charger, earbuds, screen protector and a silicone case. I tried a Samsung lightening charger I had around the house but it didn't fast charge the phone. The ear buds are pretty meh.. Nothing amazing and the silicone case is better than nothing. My niece likes it because it is clear and shows off that she has a very unique pink phone. It seems like it provides better protection than none but I'm not sure where to find others since this is kind of a newer brand of phone.Overall, I'd say this is a great phone. It performs great and. For the price, you really can't beat all the kick you get in this Android phone. I'm an iPhone lover but my son is wanting one of these Junings for himself now too and they come in a variety of colors so maybe we will give it another go.I did receive this item for free in exchange for my unbiased review however that did not influence my opinion in any way."
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,rdowning76,2,5.70E+17,,,"This is a good wireless type of phone, the price is really cheap but the quality is good.This phone is already had the latest android system 5.1 lollipop.I don't need lots of specs on a phone, I'm not that tech on the phone.But in my end, I do like most phone work longer, easy to use, work as a friendly user.Anyway, one of the reasons why I have this phone, it's an unlocked phone, this phone can activate on a prepaid wireless network of your choice you can use either the regular sim card or the micro sim. The additional advantage is that you can use the phone in any country if you are into travel, this can be a helpful way to avoid roaming charges.Please watch my video.I received this product with a discount in exchanged for an honest and unbiased review.The reseller is not responsible for my opinion. '"
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,CoreyAStewart,1,5.70E+17,,," 5.0"" Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3GCellphone Gold I am official a fan of Juning Phone. Not because i got in a special prize but this phone is really awesome! you wont regret having this phone. It functions like a a branded phone and really gives you a good use. the features of the phone are same like the branded phone we have. what i like most about this phone is there camera. the camera is really special and very clear once you capture a picture. another thing special about it, if you're a selfie addict like me you will definitely loved there camera. they have this feature in the camera that when you smile, the camera will automatically capture the image without touching the button! it is really cool! i was consume with it for an hour taking pictures of myself! when i first got the phone i only charged it for 2-3 hours and after that i used it, the battery last long. which is really good. Plus inside the box, it includes charger, headsets, a phone protector and screen protector. which is really cool! the screen is very wide. i enjoyed watching some movies and videos there. one thing i wanted to improve there is the phone storage. i hope it is more. but one thing another good about is you can extend the memory of your phone by putting a memory card on it. I really love this phone so much! i recommend this phone to all because it is really cool! it can be considered the best and be included in the branded phone that we have. you will not regret buying this phone because it is really awesome. i receive this product for free in exchange for my honest review."
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,CoralReefer420,0,5.70E+17,,,Just received phone... Phone will not power on or take a charge?
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,2,lsalazarll,0,5.70E+17,,,Battery keeps running down not charging pass 60%
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,2,rombaa,0,5.70E+17,,,"It was slow, but worked fine. However after only 2 weeks it wouldn't charge. After diagonosis, it was charging port that was defective and could not be repaired. May be just this one i received. I ended up returning the phone."
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,samidip,0,5.70E+17,,,"It was advertised as being unlocked and compatible with AT&T- It didn't work with my sim card and when I took it into the AT&T store they tried there and weren't able to get it to work either, so I had to return it. Frustrating experience."
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,karenmcgregor86,1,5.70E+17,,,"Worst phone I have ever bought haven't had it more then a month or two and it freezes, resets to factory on its own, glitches to black screens, and tries to load pages I haven't even asked it to load, it charges so slow and the battery life sucks horribly, it launches a Justin beiber song randomly that hangs up your phone calls, and won't stay locked, snaps countless pictures and videos randomly in your pocket even while having a password lock on it, I absolutely hate this phone and regret buying two of them, the one I bought my girlfriend didn't work from the moment I bought it, DO NOT BUY THIS PHONE!!!"
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,neutral,JUNING,89.99,3,andycheco,0,5.70E+17,,,volume not loud
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,hmansfield,0,5.70E+17,,,I don't know about other phone carriers but this phone does not work with T-Mobile. Calls out and calls coming in work maybe 1/10 times. The signal is terrible. Sad I can't use it when it's such a pretty phone. Will be returning this phone.
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,negative,JUNING,89.99,1,slandail,0,5.70E+17,,,Didn't work when it arrived! So I returned it! What a waste
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,neutral,JUNING,89.99,3,karenmcgregor86,0,5.70E+17,,,OK so far
5.0" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White,positive,JUNING,89.99,5,nydia376,10,5.70E+17,,,"This is an amazing phone. I purchased the 6in for myself, and came back a week later, and bought the 5in for a friend. We are both really impressed with this phone. It is super easy to us,e and really sharp looking. I am not interested in paying hundreds, if not a thousand dollars for ANY PHONE! This has all of the functions anyone could ever need. I highly recommend this phone. The price is amazing, and its free shipping. My only con would be, it is a prime item, and it took 8 days to get to me...from the Midwest. I also don't really like the unverified purchase reviews given from obvious plants. I imagine they are ""given the phones in exchange for a review"", but are not actual purchases. I think this cheapens the integrity of the seller. This phone is high enough quality that it will speak for itself. The phone earned two, 5 star reviews from us, but the cheesiness of the planted reviews actually gives it a 2-3 star review. I would buy this phone again if something happened to the one I have. Thank you Amazon for providing such good products."
5.0" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black),negative,Elephone,161.06,1,BK_TheBri,1,5.70E+17,,,"SO FAR I HAVE PHONE ACTIVATED,BUT NOT VERY HAPPY WITH PERFORMANCE,WAITING FOR ANDROID UPGRADE HOPING THAT WILL COMPENSATE ALL THE HEADACHES."
5.0" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black),negative,Elephone,161.06,2,LarkAfterDark,0,5.70E+17,,,No 4g with ATT just 2g
5.0" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black),positive,Elephone,161.06,5,Ashley_Jeffris,0,5.70E+17,,,Suburb Mobile works very smooth best android phone I have ever had. Its a stunning design. TheInterface is also easy and functional . comes with lollipop I have no need or interest on rooting because as it comes packs with practical features and appps. You can't go wrong with this just buy it's a solid brand made of high quality material and system too.
5.0" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black),negative,Elephone,161.06,1,CheerTymeDad,0,5.70E+17,,,"This product is à big peace of sh....ttt!! So i'm warning you!!! Never buy it! Why? Ok let me tell you why!! GPS doesn't Work, the phone burn every time u use it for more than 5 mins and it doesn't Work anymore after 1 month!!Sooo... Don't waste pour money!! I lost but at leaste i can tell everyone that: don't buy chinese stufff!!! Trust great brand!!!"
